tweet_id,user_community,user_active_status,retweet_count_metadata,quote_count_metadata,retweet_count_by_community_0,quote_count_by_community_0,retweet_count_by_community_1,quote_count_by_community_1,retweet_count_by_community_2,quote_count_by_community_2,retweet_count_by_community_3,quote_count_by_community_3,retweet_count_by_community_4,quote_count_by_community_4,retweet_count_by_suspended_users,quote_count_by_suspended_users,date
1320107186241048579,1,active,7182,3552,15,43,1458,530,2526,1459,414,275,37,34,711,401,2020_10
1320107370312323073,1,active,22217,9158,79,116,4841,1407,11373,5858,216,79,100,37,3901,1506,2020_10
1320117044612943872,1,active,34530,10199,76,103,8812,1835,16370,5831,91,27,420,99,5490,2822,2020_10
1320127627471032322,1,active,6887,1201,21,8,1296,246,3809,798,35,9,38,4,1560,329,2020_10
1320127775731273734,1,active,7315,2399,9,12,804,287,2382,978,23,7,21,9,799,243,2020_10
1320137224638197761,1,active,4866,2311,24,15,1258,379,2147,2119,8,6,36,12,406,281,2020_10
1320140370882297857,1,suspended,2011,653,2,2,159,69,1220,482,3,1,4,2,495,169,2020_10
1320159537194700801,1,suspended,760,192,2,3,72,32,541,119,1,1,5,4,186,27,2020_10
1320160474672095232,1,active,14948,3736,33,23,3272,706,7551,1893,41,12,107,22,2592,522,2020_10
1320169998782992386,1,active,6550,1646,10,5,758,186,3594,939,13,1,25,2,1242,291,2020_10
1320344340250714112,1,active,13281,3370,30,23,3097,525,6058,1872,20,6,54,13,1946,457,2020_10
1321154238957948929,1,active,7361,1013,14,3,1587,185,4326,593,6,1,8,1,1245,167,2020_10
1321225762083659778,1,active,10558,1492,24,4,1916,247,6617,971,13,3,26,4,2181,329,2020_10
1321481854751526915,1,active,28136,6833,49,28,6379,1470,16807,5110,41,8,102,38,5235,1535,2020_10
1321487180854824960,1,active,8550,772,8,4,1414,122,5411,523,11,1,40,2,1702,127,2020_10
1321490841865801728,1,active,1271,116,1,1,194,10,788,77,3,1,4,1,255,17,2020_10
1321495174409785345,1,active,4480,663,12,3,1013,123,2699,521,1,1,9,1,957,192,2020_10
1321868906651250688,1,active,7532,868,9,2,1258,111,4996,656,15,1,50,5,1618,206,2020_10
1322180123748143105,1,active,2953,336,7,8,310,34,2001,239,3,1,7,1,703,76,2020_10
1322491483199574016,1,active,6880,1792,21,16,1423,316,3622,1302,7,2,37,8,1199,303,2020_10
1322501158569693192,1,active,2733,315,3,2,251,31,1791,213,1,1,5,2,671,55,2020_10
1323615834455994373,1,active,28345,8030,45,35,1497,399,3798,1628,81,12,89,25,1022,376,2020_11
1323627525134786560,1,active,5787,570,19,8,943,83,3373,365,6,1,11,3,933,106,2020_11
1323709868419747842,1,active,5181,367,8,2,330,36,3495,266,15,3,15,2,1240,112,2020_11
1323766232068333570,1,active,3561,685,40,11,483,56,1837,296,11,1,17,2,658,98,2020_11
1323852668419231744,1,active,2769,149,8,5,232,15,1927,85,6,1,19,2,642,22,2020_11
1323880399236329472,1,active,12375,1767,15,8,1484,143,4032,727,6,1,17,1,1110,206,2020_11
1323890578627522560,1,active,4789,303,8,5,510,59,1929,302,5,2,8,1,559,82,2020_11
1323891926282752002,1,active,5494,4492,102,548,690,81,1874,198,43,10,31,7,823,114,2020_11
1323894612465979393,1,active,1629,181,3,11,116,8,926,79,1,1,24,3,275,24,2020_11
1323895278454398977,1,active,4419,566,69,44,625,39,1744,112,6,1,18,2,600,62,2020_11
1323898024100323329,1,active,10020,539,20,4,1176,46,5426,321,18,3,52,5,1706,79,2020_11
1323899799968600065,1,active,8666,451,27,5,1026,33,3388,204,12,1,24,1,981,51,2020_11
1323905975565250560,1,active,4960,380,21,5,670,37,2384,176,16,1,105,8,770,51,2020_11
1323925413870161927,1,suspended,6875,585,4,4,419,45,3622,303,6,2,18,1,1131,73,2020_11
1323935439309492224,1,active,3857,1167,6,4,369,116,1681,637,2,1,5,5,461,201,2020_11
1323974153142177794,1,active,8848,2552,19,8,870,249,2270,1053,6,9,44,16,664,249,2020_11
1323984127054516226,1,active,15908,965,17,13,1178,51,2702,213,48,2,18,3,753,50,2020_11
1323984541434945536,1,active,10364,3384,17,6,1187,295,2008,865,13,4,29,9,498,262,2020_11
1323996716157308929,1,active,8889,998,13,8,728,62,1532,209,30,6,51,9,414,67,2020_11
1323998204350914563,1,active,4112,500,2,4,205,19,987,136,7,1,6,4,337,41,2020_11
1324016459534708738,1,suspended,3844,652,2,2,209,41,827,180,10,3,16,2,313,72,2020_11
1324032129408356352,1,active,20968,1474,16,5,913,62,4852,457,8,1,31,4,1592,150,2020_11
1324046198362300424,2,active,8463,2466,3,2,20,101,2328,979,8,4,24,19,557,289,2020_11
1324060101125296130,1,suspended,5778,2275,3,2,426,137,964,649,2,13,25,23,280,238,2020_11
1324061237139939330,1,active,9294,2314,40,45,711,125,1527,332,12,3,100,38,485,123,2020_11
1324064583355494400,1,active,15526,3026,21,13,1986,135,2014,415,1187,274,283,110,682,140,2020_11
1324085076515323905,1,active,8255,885,6,3,556,65,1510,174,48,2,14,3,461,66,2020_11
1324086834482290692,1,active,10964,1522,9,10,429,46,1846,293,7,2,40,7,492,77,2020_11
1324089247389880320,0,active,7885,2404,2645,128,5,92,58,464,8,2,7,2,26,118,2020_11
1324096142108356608,1,suspended,5373,1664,2,4,209,77,1304,785,5,1,20,9,512,376,2020_11
1324106369188974595,1,suspended,16804,2233,14,93,1082,91,2994,358,145,15,92,15,992,126,2020_11
1324111787826970624,1,active,28091,1707,12,18,1121,66,5649,405,23,1,153,13,1678,116,2020_11
1324113204465836039,1,suspended,4433,795,4,9,169,45,1368,255,7,2,11,5,462,81,2020_11
1324134708410687488,1,active,11898,1382,10,10,753,65,2052,282,11,3,26,4,653,84,2020_11
1324137133683212289,1,active,23172,2687,17,15,1068,129,3922,687,19,4,48,13,1227,226,2020_11
1324155596988436484,1,active,5920,1739,7,5,391,149,1403,737,11,8,18,17,455,354,2020_11
1324169815905439747,1,active,11929,985,20,6,641,65,2517,238,9,3,54,6,788,88,2020_11
1324182302554021889,1,active,16962,1729,10,2,833,86,4230,506,20,3,27,1,1253,144,2020_11
1324186713699180546,1,active,25360,1850,18,1,2068,107,5418,406,29,2,151,7,1506,111,2020_11
1324192120115253248,1,suspended,3256,598,6,2,326,51,849,168,11,2,55,9,221,43,2020_11
1324195468734308354,1,active,14856,1459,11,6,879,96,3759,516,18,1,58,10,1153,142,2020_11
1324214901812899841,1,suspended,4153,527,5,1,164,29,1509,193,2,1,7,1,409,52,2020_11
1324218597221216257,1,active,10821,1028,8,5,380,42,2428,199,14,1,15,1,800,50,2020_11
1324221320771481600,1,active,3768,572,8,2,394,33,961,144,11,5,9,1,237,34,2020_11
1324221399641325568,1,active,4556,578,10,1,269,21,1158,167,1,3,5,2,206,35,2020_11
1324223711902228480,1,active,5726,385,4,2,440,49,2096,137,10,2,51,3,642,46,2020_11
1324243089909833728,1,active,16631,3967,22,16,2008,405,3985,1223,22,6,85,43,1094,304,2020_11
1324248475282726912,1,active,6848,891,28,15,809,98,2675,337,105,7,26,5,736,76,2020_11
1324289792805396481,1,active,451,94,1,1,32,1,110,16,21,2,5,1,28,7,2020_11
1324328792165388296,1,active,6594,949,4,3,521,65,764,121,8,6,14,3,237,34,2020_11
1324373930686226432,1,active,4063,971,2,4,286,43,688,447,4,2,6,1,221,87,2020_11
1324386685858287616,1,suspended,22750,7812,16,626,943,975,941,2558,26,77,64,146,330,859,2020_11
1324405917647990784,1,active,8997,1134,11,5,323,32,820,166,7,2,5,3,232,43,2020_11
1324408424579346435,1,active,8293,442,4,9,104,8,842,47,44,10,17,1,322,19,2020_11
1324423268229664769,1,active,21257,2411,4,100,346,103,859,372,2,6,24,20,277,131,2020_11
1324427816197332995,1,suspended,7487,827,2,16,235,25,759,112,12,1,21,1,289,48,2020_11
1324432857071194112,1,active,14548,1250,6,5,313,25,1290,138,11,3,48,5,339,33,2020_11
1324435797374808066,0,active,26325,8149,7546,2360,20,50,83,90,3,2,1,4,84,247,2020_11
1324435897237053440,1,active,17326,2291,9,29,262,43,1693,277,10,3,6,3,531,81,2020_11
1324447614843166721,1,active,16883,4935,12,16,705,239,1749,1267,37,10,16,6,533,197,2020_11
1324448508942917634,1,active,4491,440,1,2,77,4,499,40,4,1,2,1,179,12,2020_11
1324448622658965505,1,active,13473,1992,8,25,383,57,1121,207,8,1,10,1,292,44,2020_11
1324452174579949568,1,active,26394,4573,12,10,865,146,2323,600,10,8,41,14,640,163,2020_11
1324460893250428930,1,suspended,8527,2379,4,3,627,145,1805,915,85,27,41,26,734,342,2020_11
1324465122174242817,1,active,10829,1099,1,3,65,18,843,94,3,1,3,1,260,35,2020_11
1324469085846052867,1,active,5961,570,3,3,171,15,561,60,5,1,9,1,199,26,2020_11
1324479516043997184,1,active,11282,1183,3,2,149,25,1819,233,19,7,26,2,641,94,2020_11
1324506154148515842,1,active,2882,4541,249,507,107,22,11,84,1,3,3,5,7,39,2020_11
1324507001699840000,1,active,5112,3685,7,162,174,24,516,93,9,5,1,2,162,45,2020_11
1324508032730984449,1,active,25271,4915,21,28,1159,219,2614,599,471,136,53,11,772,196,2020_11
1324509478138597377,1,active,12172,1712,19,15,467,75,1369,239,25,3,71,21,419,80,2020_11
1324512829525938177,1,active,16167,1306,8,3,265,21,1738,176,4,1,9,1,536,49,2020_11
1324517399698264064,1,active,7695,754,9,4,145,21,643,72,3,2,7,2,231,31,2020_11
1324519752518131713,1,active,8312,2409,4,13,211,47,444,204,3,1,16,7,146,61,2020_11
1324523761559851009,2,deleted,3753,1152,2,3,5,33,372,214,4,2,6,2,67,54,2020_11
1324529251740246017,1,active,3954,713,2,3,198,57,825,267,7,4,17,5,281,112,2020_11
1324535036348145665,1,suspended,7450,2627,4,2,293,106,721,488,7,8,29,20,234,150,2020_11
1324546395961880576,1,suspended,2369,222,3,2,44,7,407,42,9,1,7,1,120,13,2020_11
1324551466397347840,1,active,2786,505,3,8,130,21,533,88,3,2,5,1,158,24,2020_11
1324565417512357888,1,active,4685,886,4,1,137,60,1306,289,5,1,12,6,540,99,2020_11
1324572383735435264,1,active,19400,4637,54,44,1419,247,3214,910,154,56,113,36,1000,287,2020_11
1324573483796467712,1,active,1588,396,2,2,113,23,248,109,273,40,9,6,63,33,2020_11
1324574363648143360,1,active,6844,1323,9,3,356,55,1214,248,9,4,37,15,381,77,2020_11
1324580527240871936,1,active,3981,617,1,4,138,32,858,184,3,1,8,1,223,50,2020_11
1324580698519461888,1,active,9503,2587,15,25,1234,181,1450,456,16,1,34,7,351,86,2020_11
1324582022917050368,1,active,14365,3364,17,23,1090,230,2461,694,13,4,18,3,747,184,2020_11
1324584600522395648,1,active,2396,225,1,1,98,11,580,63,4,1,6,1,182,16,2020_11
1324584966055956481,1,active,7626,690,5,2,173,25,2386,185,3,1,4,2,754,61,2020_11
1324628241982828544,2,suspended,6012,1186,3,1,63,71,2138,532,15,3,20,4,559,116,2020_11
1324652428839411718,1,suspended,1035,247,2,2,59,7,190,58,4,1,3,1,54,32,2020_11
1324682995383603200,1,active,4585,722,6,4,500,103,1212,206,22,2,33,7,368,75,2020_11
1324683628937420800,1,active,3904,670,30,45,298,17,338,48,7,1,74,4,83,14,2020_11
1324689920649252864,1,active,39440,4421,21,211,1899,126,4779,445,18,2,75,4,1445,146,2020_11
1324695053885935616,1,active,60476,8859,29,79,2676,319,8202,1305,36,6,191,31,2697,455,2020_11
1324703927967846402,1,active,12898,1221,12,40,558,52,1875,163,5,1,32,4,472,35,2020_11
1324720968988794880,1,suspended,5961,694,2,32,279,15,612,53,513,68,27,4,204,19,2020_11
1324740110458396674,1,suspended,12899,1614,5,16,489,68,2428,417,12,3,12,1,854,159,2020_11
1324759008285249539,1,active,20562,1733,3,6,477,76,3332,348,4,1,17,2,1164,125,2020_11
1324766853496033280,1,active,9593,944,3,3,201,18,1443,166,5,2,7,2,460,52,2020_11
1324785115944439811,1,active,5522,607,1,7,119,19,1099,130,5,2,5,1,375,38,2020_11
1324792225260253184,0,active,8506,10879,2388,212,20,684,417,2747,8,10,18,74,175,687,2020_11
1324792720288874496,1,active,15171,1604,14,4,488,75,2288,283,14,2,14,2,601,73,2020_11
1324801224936443906,1,suspended,1631,132,1,2,47,2,121,7,3,3,5,1,49,2,2020_11
1324801354427179008,1,active,15024,2480,8,5,980,109,1665,425,17,10,12,2,478,160,2020_11
1324802130914390016,1,active,15987,1427,23,19,1400,78,1896,182,8,3,23,2,545,50,2020_11
1324806241638600705,1,active,29114,2215,20,51,1242,89,4459,309,115,12,97,11,1329,88,2020_11
1324815276878131201,1,active,12243,3392,11,12,866,174,2455,926,313,75,71,31,721,316,2020_11
1324815627266199554,1,active,20331,5154,20,447,568,132,1984,483,5,1,7,6,583,153,2020_11
1324815748108345344,1,active,46456,4632,42,60,3473,202,5476,530,30,5,147,9,1651,172,2020_11
1324838425170595840,1,active,19356,4034,26,33,2110,478,4871,1635,78,47,108,38,1419,510,2020_11
1324839001338056706,1,active,5855,497,4,3,225,21,933,89,4,2,16,3,241,26,2020_11
1324851541166100480,1,suspended,16829,2850,12,6,811,148,3368,905,47,9,88,35,973,250,2020_11
1324854600277643265,1,active,6068,1051,3,2,132,60,1333,346,7,2,22,3,447,114,2020_11
1324855288604831745,1,active,13407,3466,43,602,562,48,3376,338,74,1,73,2,1228,128,2020_11
1324858163854798848,1,active,13043,1847,11,40,865,97,3094,465,81,19,56,7,815,121,2020_11
1324864475254677505,1,active,34560,3739,32,200,1927,123,6572,626,23,1,89,5,1962,199,2020_11
1324866768217792519,1,active,2635,258,1,2,154,13,492,63,1,2,6,1,137,20,2020_11
1324884555975647233,1,active,5644,770,11,11,338,47,1279,154,2,2,29,5,360,43,2020_11
1324886465118150657,1,active,1797,119,3,1,42,4,480,38,1,1,4,1,148,6,2020_11
1324899611002155009,1,active,21859,1990,16,5,1028,111,6581,682,30,11,42,12,2015,201,2020_11
1324900562446528513,2,active,12504,1237,6,3,37,58,4296,465,6,1,13,3,1148,138,2020_11
1324901821291302912,1,deleted,10258,1006,4,2,271,27,3219,330,19,2,14,1,1328,128,2020_11
1324907501498855425,2,suspended,2948,554,5,2,28,34,1555,308,3,2,9,1,415,72,2020_11
1324908457913356290,1,active,13840,1627,11,17,424,62,4370,574,6,2,83,9,1254,168,2020_11
1324916232513007617,1,suspended,1817,92,3,3,158,2,345,16,22,2,13,3,123,7,2020_11
1324931859806121984,1,active,8269,581,7,5,169,30,3091,188,35,4,9,6,1037,69,2020_11
1324944058175942656,1,active,10315,1299,13,2,1185,143,3472,579,11,3,27,4,1042,156,2020_11
1324950975912808448,1,active,4847,432,7,2,384,36,1976,194,13,3,17,1,541,43,2020_11
1324985974166679554,1,active,8083,634,35,6,1025,40,2482,203,6,1,66,2,620,57,2020_11
1324986833521041408,1,suspended,7951,1314,14,2,473,68,2908,564,241,53,102,11,877,178,2020_11
1325044843501002752,1,active,4964,572,7,20,210,30,1204,128,9,4,6,1,371,34,2020_11
1325067417102508032,1,suspended,37010,5994,8,12,1455,216,7443,1529,56,14,71,24,2981,690,2020_11
1325090931394142211,1,suspended,4159,463,7,45,308,14,801,51,261,20,28,1,277,26,2020_11
1325096366234882051,0,active,13955,5117,3169,471,2,98,77,781,1,1,1,2,71,247,2020_11
1325110664436850688,1,active,7809,1569,4,10,394,69,1209,266,9,1,10,2,381,56,2020_11
1325114889401196548,1,active,1796,159,2,11,90,6,338,25,9,1,8,3,130,14,2020_11
1325126577676541953,1,suspended,7473,517,6,1,192,30,3211,234,51,8,90,7,1282,86,2020_11
1325127508291846145,1,suspended,6808,514,5,1,196,23,2875,220,36,5,102,10,1161,80,2020_11
1325130416890683399,1,suspended,7683,980,6,17,454,63,1329,188,28,2,50,9,416,54,2020_11
1325141039611457537,1,active,2695,310,2,4,122,10,472,85,21,5,11,3,154,15,2020_11
1325153178044817408,1,active,4431,495,1,7,139,25,937,115,7,1,5,1,277,22,2020_11
1325155432902524930,1,active,11789,1080,6,23,598,36,1896,173,4,1,15,2,625,53,2020_11
1325156920181760001,1,active,1225,80,1,1,49,4,287,18,1,1,3,1,68,6,2020_11
1325167741419089920,1,deleted,5845,1005,3,3,304,60,1528,326,13,2,27,5,613,99,2020_11
1325192301644189700,1,suspended,3272,255,2,8,246,19,622,58,37,5,20,2,225,23,2020_11
1325203412716154882,2,active,5046,1353,2,1,38,128,2799,1072,8,2,11,4,970,435,2020_11
1325213006637092870,1,suspended,1873,491,6,2,164,30,703,222,23,3,9,1,162,74,2020_11
1325213426474315776,1,active,15734,1775,9,1,833,85,3254,410,34,16,32,11,984,117,2020_11
1325215651515031552,1,suspended,13871,1685,7,1,487,80,3697,523,13,2,19,3,1354,197,2020_11
1325221448458375170,1,active,1753,2297,20,243,103,31,651,164,7,2,1,1,176,56,2020_11
1325232784437366786,1,active,6578,573,2,1,308,39,1632,164,17,2,19,2,509,44,2020_11
1325243493527265286,1,active,3967,273,4,1,140,15,1006,58,245,31,11,2,342,17,2020_11
1325261660735614983,1,active,2170,104,3,1,59,6,595,38,4,2,5,1,217,12,2020_11
1325288510040006656,1,active,3007,260,2,1,163,12,843,173,9,6,13,1,255,88,2020_11
1325289320039780354,1,active,5408,1016,41,11,427,95,1933,460,9,8,6,1,597,154,2020_11
1325432465415163904,1,suspended,75385,13632,168,617,6437,434,13040,1839,734,72,721,61,4165,574,2020_11
1325449885802377225,1,active,2371,300,2,4,88,13,663,77,1,1,4,1,205,18,2020_11
1325450009203142657,1,suspended,1712,93,2,2,152,4,351,22,26,1,23,1,135,7,2020_11
1325454527299018752,1,active,3228,351,4,12,88,19,919,93,2,2,5,1,375,29,2020_11
1325463816939954180,1,active,4190,323,3,6,156,24,1510,121,8,1,8,1,588,43,2020_11
1325519146847592448,1,active,11117,1186,13,1,500,47,3448,440,14,3,60,6,1071,104,2020_11
1325525077820014592,1,active,17871,1542,26,50,1857,114,5670,526,17,1,58,4,1591,121,2020_11
1325558874003234816,1,active,4394,336,7,1,224,22,1643,127,7,3,24,7,650,50,2020_11
1325568075282964481,1,active,10949,1064,6,5,515,75,4531,469,5,4,18,2,1381,137,2020_11
1325570711155585025,1,active,7586,912,5,11,286,65,2268,323,3,4,16,3,690,86,2020_11
1325587299497807872,1,active,568,71,1,10,24,5,209,20,3,1,1,1,62,5,2020_11
1325589942337212416,1,active,25874,2937,45,191,1763,153,7919,877,172,11,234,6,2576,252,2020_11
1325640421058490368,1,active,1847,149,3,5,126,8,755,61,2,1,5,1,301,14,2020_11
1325686822832275456,1,active,2577,266,7,5,198,21,1196,123,19,2,10,1,352,37,2020_11
1325709921028100096,1,suspended,2477,792,4,1,161,49,840,401,11,8,46,30,257,76,2020_11
1325788144420184064,1,active,12075,941,6,10,519,46,3295,277,8,1,20,2,1123,74,2020_11
1325790455817248774,1,active,25671,2665,82,117,1711,112,5463,505,74,7,126,3,1876,170,2020_11
1325801059206500353,1,active,22529,2095,38,27,1187,147,4906,490,21,5,96,16,1502,124,2020_11
1325808010715926528,1,active,11330,1076,8,6,420,49,1930,235,6,3,95,15,594,70,2020_11
1325893536563277830,1,active,4122,467,6,4,135,14,795,114,13,1,29,1,276,33,2020_11
1325901137652936706,1,active,2630,302,2,3,112,9,463,63,4,1,10,1,126,20,2020_11
1325913665988595725,1,active,10078,894,5,22,352,30,2070,204,14,1,13,1,611,52,2020_11
1325919211332505602,1,active,4007,1635,16,16,154,81,587,273,6,1,10,1,170,69,2020_11
1325920985745412099,1,active,4341,1195,11,5,138,47,666,194,3,2,7,2,206,50,2020_11
1325923286375669761,1,active,2013,210,1,4,78,9,333,46,4,1,5,1,108,15,2020_11
1325939885098881027,1,suspended,34641,2457,36,47,1557,71,5012,329,155,12,217,8,1798,137,2020_11
1325940951567753216,1,active,3263,537,5,2,168,28,347,46,1,1,226,81,122,14,2020_11
1325952335701553153,0,active,1997,1184,91,87,15,23,142,72,1,1,5,3,49,18,2020_11
1325961114514038786,1,suspended,53505,5526,86,215,2619,117,7209,613,329,22,407,24,2283,200,2020_11
1325970486178832384,1,active,6599,664,7,3,294,41,1093,134,4,2,38,5,320,23,2020_11
1325975470672896000,1,active,19274,1752,10,14,702,59,3699,353,11,2,32,3,1154,104,2020_11
1325981168735555591,1,active,16705,1636,9,14,1025,87,2776,313,45,12,37,3,858,86,2020_11
1325994937423257600,1,active,5385,1353,7,1,82,55,1093,322,3,2,19,5,404,123,2020_11
1325999236471721987,1,suspended,7559,1000,1,1,123,29,1706,265,16,2,14,1,730,117,2020_11
1326014468929839104,1,suspended,1281,91,2,1,84,4,235,20,25,2,17,6,121,13,2020_11
1326014852582666242,1,active,13387,1350,10,2,454,74,3873,540,8,2,9,3,1252,165,2020_11
1326017589080895488,1,active,4111,1007,58,10,241,71,1024,244,10,2,15,8,376,88,2020_11
1326025858113433601,1,active,13770,1064,13,4,485,3,4072,26,45,1,95,1,1479,5,2020_11
1326048241385795584,1,active,17011,1343,15,3,714,65,5523,525,19,2,94,4,1690,145,2020_11
1326156333305958401,1,active,20551,2088,6,9,570,85,3647,469,19,5,58,6,1212,154,2020_11
1326162999514640385,1,active,6966,3304,13,27,471,202,1285,1614,7,10,46,17,346,362,2020_11
1326218720029659136,1,active,7978,763,12,47,210,19,1370,119,7,2,8,3,518,38,2020_11
1326231901988745217,1,suspended,2846,258,39,60,110,7,456,24,29,4,8,1,182,16,2020_11
1326260720036704257,1,active,16510,1251,4,23,474,59,3604,289,17,3,31,3,1187,71,2020_11
1326277400494284805,0,active,6210,5711,474,971,62,21,998,160,107,22,62,7,323,67,2020_11
1326282306554900482,1,active,16435,2350,85,213,1037,77,3879,338,74,15,67,4,1409,102,2020_11
1326305806535565313,1,active,3285,2009,14,234,171,74,1253,397,3,3,16,8,466,143,2020_11
1326318537829457923,1,suspended,941,191,1,2,17,4,155,29,23,5,3,1,49,11,2020_11
1326334497764335619,1,active,214,143,4,10,23,16,34,73,2,4,1,1,9,10,2020_11
1326351325106302976,1,active,3426,393,3,8,108,17,559,68,3,1,7,2,163,12,2020_11
1326353321582620673,1,active,8786,1616,28,194,615,89,2146,348,50,9,43,6,578,94,2020_11
1326356623363874816,1,suspended,9509,1229,6,3,318,60,3277,524,5,1,9,2,1029,165,2020_11
1326359786040987649,1,active,11301,1050,12,1,461,56,3079,414,6,3,31,1,849,113,2020_11
1326369310994964485,1,suspended,7983,952,7,2,301,41,3637,442,7,2,31,6,1121,141,2020_11
1326385566544498688,0,active,1888,555,116,77,39,44,544,119,5,2,15,1,129,28,2020_11
1326515950292672512,1,suspended,16539,2282,10,3,482,107,4925,794,7,2,14,2,1865,307,2020_11
1326538858813550603,1,active,10401,1007,8,5,432,41,1973,216,15,7,28,8,654,62,2020_11
1326540408587919361,1,active,3565,337,1,50,74,11,657,69,4,1,5,1,231,22,2020_11
1326582123206152196,1,suspended,15259,1439,4,1,418,87,4908,601,5,2,10,1,1702,211,2020_11
1326593526868668417,1,active,6459,2254,8,21,250,105,1712,698,13,7,33,10,474,185,2020_11
1326593652236447745,1,active,15490,3001,5,15,559,130,4460,946,19,4,16,5,1465,307,2020_11
1326595184767823872,1,active,19319,1910,155,165,2647,168,9304,835,120,8,198,5,3098,258,2020_11
1326597569594724358,0,active,1222,729,592,78,3,53,38,297,2,1,7,2,20,68,2020_11
1326610190905565196,1,suspended,14915,1786,3,3,458,100,3963,672,20,1,28,4,1448,259,2020_11
1326611811169398785,1,active,7191,860,24,117,314,28,1898,178,11,1,30,1,666,42,2020_11
1326614532752596992,1,active,15165,975,11,22,645,36,3297,221,35,1,41,1,1107,67,2020_11
1326656793913724931,1,active,4997,536,4,17,185,37,1673,422,5,7,17,2,594,259,2020_11
1326657707408035841,0,active,884,1312,595,91,5,123,55,602,6,6,3,5,24,123,2020_11
1326664753914114049,1,active,7830,834,5,1,124,24,3211,368,3,2,9,3,1032,97,2020_11
1326668120967286784,1,active,9598,858,10,22,445,52,3246,347,36,8,65,23,1111,115,2020_11
1326675187287388165,1,active,5681,520,3,10,356,47,1776,180,16,2,27,3,614,57,2020_11
1326683880095682562,1,suspended,12446,907,52,171,1339,51,4770,199,152,9,119,8,1874,78,2020_11
1326695036990357504,1,suspended,3428,378,2,3,73,20,1556,180,5,1,4,2,651,60,2020_11
1326695508950183938,1,active,3107,682,4,1,182,480,1753,431,16,4,13,3,591,137,2020_11
1326718608664383490,1,suspended,1166,175,29,57,102,7,255,18,16,1,16,2,102,12,2020_11
1326721355107151872,1,active,23928,3348,49,74,3519,432,9390,1471,156,24,226,40,3120,417,2020_11
1326726977861136386,1,active,1537,142,4,4,144,21,785,75,1,1,8,1,231,24,2020_11
1326739418405728256,1,active,11561,827,5,3,626,57,6176,538,9,1,23,2,1820,123,2020_11
1326741141522325504,1,suspended,9970,1748,9,2,480,117,5768,1086,9,3,11,2,2367,396,2020_11
1326749045029629952,1,suspended,6460,499,4,2,209,36,4209,358,12,3,14,3,1780,120,2020_11
1326874920316448770,1,active,4888,321,5,1,209,28,2060,144,6,1,8,1,732,39,2020_11
1326889031808942083,1,suspended,8533,986,4,3,241,49,4183,552,11,2,7,2,1793,224,2020_11
1326890833354821637,1,active,19640,1912,23,2,1203,147,7246,858,21,6,49,8,2330,271,2020_11
1326892069667950592,1,active,5054,788,3,1,374,68,1699,355,9,11,14,2,540,92,2020_11
1326915779854557186,1,suspended,12880,1517,4,2,339,69,4409,570,5,1,8,5,1924,251,2020_11
1326930955559383044,1,active,5310,487,7,17,416,37,1540,129,2,2,89,15,500,38,2020_11
1326938849700818946,1,active,2613,315,9,5,136,16,908,129,3,2,12,1,356,46,2020_11
1326991439134289920,1,active,21293,2158,22,7,1522,162,8972,999,15,1,227,21,2511,264,2020_11
1326995699200909314,1,active,9743,1035,8,7,506,67,3965,518,6,1,28,3,1144,157,2020_11
1327009008377466881,1,active,7296,430,4,4,230,10,2283,142,4,1,33,1,662,32,2020_11
1327022435913396225,1,suspended,7165,683,4,1,219,28,3395,373,7,6,6,4,1274,116,2020_11
1327024215887851521,1,active,20666,2764,39,80,1678,299,8583,1384,86,19,316,59,2870,374,2020_11
1327036270955143168,0,active,821,473,558,125,4,30,35,181,3,2,5,2,15,46,2020_11
1327038586819145732,0,active,6300,4906,3352,1640,13,7,58,37,2,1,5,4,38,71,2020_11
1327043099030327300,1,suspended,8894,938,7,4,504,303,4235,500,11,2,24,7,1661,209,2020_11
1327057122153144321,1,suspended,10329,731,5,5,259,39,5616,404,3,2,28,6,2256,171,2020_11
1327071520557064193,1,suspended,23715,1728,12,7,1193,117,11755,922,145,52,106,14,5218,383,2020_11
1327086349841702914,1,active,8267,429,10,3,440,35,4488,253,10,1,17,2,1487,69,2020_11
1327087104766189568,2,suspended,5380,753,3,1,55,65,3592,557,5,2,15,5,1424,208,2020_11
1327116730846638081,1,suspended,10117,528,3,3,293,45,7045,391,34,3,40,1,3059,161,2020_11
1327122223384158208,1,active,3981,572,9,54,191,51,3017,356,17,2,12,1,987,111,2020_11
1327288729560604672,1,active,3324,199,4,9,132,8,2077,135,7,1,14,1,752,38,2020_11
1327305628419837955,1,active,510,65,3,7,124,9,149,17,15,1,4,1,28,0,2020_11
1327329640780869633,1,active,8154,1013,60,21,2319,159,2858,307,18,3,58,4,609,51,2020_11
1327333431425044483,1,active,13957,1300,34,244,1372,78,6143,394,114,11,139,6,2344,151,2020_11
1327364787647385600,1,active,12119,1767,30,46,1079,178,6323,938,304,30,207,14,2100,265,2020_11
1327372367111335937,1,active,28233,1953,61,137,2723,216,14933,988,358,26,466,30,5496,327,2020_11
1327387035716476929,1,suspended,21941,5065,20,26,1604,471,10706,2709,83,15,147,28,3690,911,2020_11
1327399595903647744,1,suspended,1333,90,4,7,128,8,480,27,39,2,26,1,207,8,2020_11
1327441371188195328,1,suspended,713,43,2,4,89,5,195,10,54,2,9,1,83,4,2020_11
